,logFC,logCPM,LR,PValue,DE,FDR
6:87000110|87002642,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
MU069435.1:3592|30804,1.769841155112,-4.97756691042566,0.703468732461053,0.401620598795602,0,0.658368662986791
8:93857323|93879020,-1.58586368452576,-2.58784541916006,0.698714056432906,0.403216127546438,0,0.658368662986791
14:73605821|73622557,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
15:9084278|9091317,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
16:18230660|18232083,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
4:62002754|62003038,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
5:87072407|87237408,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
5:88785078|88785218,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
6:138124706|138127860,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
7:103914170|103988186,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
8:112566990|112568573,-1.80093511731932,-4.93448979769306,0.69823414761464,0.403377683113581,0,0.658368662986791
14:75512456|75515625,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
17:30354297|30354479,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
17:36342530|36377282,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
3:82954101|82957110,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
4:40977086|40977342,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
5:145799157|145812284,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
5:90620481|90623159,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
7:126974561|126991687,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
7:19430263|19430499,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
8:11273050|11282030,1.80046663110735,-4.93873259950679,0.694320601171264,0.404698660559804,0,0.658368662986791
5:90611882|90612018,-1.84853126655354,-3.89318600364048,0.668768138946589,0.413481419763838,0,0.658368662986791
12:104309439|104311682,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
19:39604064|39637458,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
2:84520683|84520823,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
2:91456047|91459641,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
3:107919588|107919739,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
4:156261680|156261898,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
6:128463856|128464453,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
MT:13166|13370,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
X:74834891|74837258,-1.69420691033323,-4.98798526157339,0.662154968843508,0.415800187597085,0,0.658368662986791
11:120007713|120007847,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
15:82523257|82523526,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
17:35077023|35078024,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
5:113986588|113988848,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
